year	filiere	banque	ecole	inscrits_nb	inscrits_filles	inscrits_cinq_demi	admissibles_nb	admissibles_filles	admissibles_cinq_demi	classes_nb	classes_filles	classes_cinq_demi	integres_nb	integres_filles	integres_cinq_demi	integres_rg_median	integres_rg_moyen	places
2020	BCPST	Groupe INSA Inter-Fili̬re	INSA Toulouse Automatique et Electronique										2*	50,0%	0,0%	630	643	3*
2020	BCPST	Groupe INSA Inter-Fili̬re	Concours INSA Domaine G̩nie ̩lectrique, ̩lectronique, automatique MP-PC-PSI-PT	4812*	24,9%	18,7%	*			1964*	24,2%	20,1%	23*					31*
2020	BCPST	Groupe INSA Inter-Fili̬re	INSA Lyon G̩nie Civil et Urbanisme										7*	28,6%	0,0%	140*	135*	7*
2020	BCPST	Groupe INSA Inter-Fili̬re	INSA Rennes G̩nie Civil et Urbain										2*	50,0%	50,0%	387*	387*	2*
2020	BCPST	Groupe INSA Inter-Fili̬re	INSA Rouen Normandie G̩nie Civil et constructions durables										2*	100,0%	50,0%	760*	760*	2*
2020	BCPST	Groupe INSA Inter-Fili̬re	INSA Strasbourg G̩nie Civil										3*	33,3%	0,0%	815*	721*	3*
2020	BCPST	Groupe INSA Inter-Fili̬re	INSA Strasbourg Topographie										2*	50,0%	50,0%	828*	732*	4*
2020	BCPST	Groupe INSA Inter-Fili̬re	INSA Toulouse G̩nie Civil										1*	0,0%	0,0%	243	243	1*
2020	BCPST	Groupe INSA Inter-Fili̬re	Concours INSA Domaine G̩nie civil, urbanisme, topographie MP-PC	2294*	36,4%	19,4%	*			1186*	38,2%	18,7%	17*					19*
2020	BCPST	Groupe INSA Inter-Fili̬re	INSA Lyon G̩nie Civil et Urbanisme										9*	22,2%	0,0%	160*	156*	9*
2020	BCPST	Groupe INSA Inter-Fili̬re	INSA Rennes G̩nie Civil et Urbain										2*	50,0%	50,0%	261*	261*	2*
2020	BCPST	Groupe INSA Inter-Fili̬re	INSA Rouen Normandie G̩nie Civil et constructions durables										2*	0,0%	0,0%	388*	388*	2*
2020	BCPST	Groupe INSA Inter-Fili̬re	INSA Strasbourg G̩nie Civil										12*	33,3%	8,3%	509*	485*	12*
2020	BCPST	Groupe INSA Inter-Fili̬re	INSA Strasbourg Topographie										10*	10,0%	30,0%	1008*	954*	10*
2020	BCPST	Groupe INSA Inter-Fili̬re	INSA Toulouse G̩nie Civil										1*	0,0%	0,0%	290	290	2*
2020	BCPST	Groupe INSA Inter-Fili̬re	Concours INSA Domaine G̩nie civil, urbanisme, topographie PSI-PT	2396*	25,2%	17,7%	*			1278*	25,0%	20,6%	36*					37*
2020	BCPST	Groupe INSA Inter-Fili̬re	INSA Centre Val de Loire S̩curit̩ et Technologies Informatiques										2*	0,0%	0,0%	724*	724*	1*
2020	BCPST	Groupe INSA Inter-Fili̬re	INSA Euro-M̩diterran̩e Maroc Syst̬mes d'Information et de Communication										0*	0,0%	0,0%	0*	0*	2*
2020	BCPST	Groupe INSA Inter-Fili̬re	INSA Lyon T̩l̩communications, services et usages										4*	25,0%	0,0%	254*	251*	4*
2020	BCPST	Groupe INSA Inter-Fili̬re	INSA Rennes Informatique										1*	100,0%	0,0%	393*	393*	2*
2020	BCPST	Groupe INSA Inter-Fili̬re	INSA Rouen Normandie Architecture des Syst̬mes d'Information										2*	0,0%	50,0%	541*	541*	2*
2020	BCPST	Groupe INSA Inter-Fili̬re	INSA Rouen Normandie G̩nie Math̩matique										2*	50,0%	0,0%	145*	145*	2*
2020	BCPST	Groupe INSA Inter-Fili̬re	INSA Toulouse Informatique et R̩seaux										6*	0,0%	16,7%	341*	325*	6*
2020	BCPST	Groupe INSA Inter-Fili̬re	INSA Toulouse Math̩matiques appliqu̩es										3*	33,3%	0,0%	392	396	3*
2020	BCPST	Groupe INSA Inter-Fili̬re	Concours INSA Domaine Informatique, math̩matique, mod̩lisation PC-PSI-PT	3132*	23,5%	19,5%	*			1047*	22,4%	21,7%	20*					22*
2020	BCPST	Groupe INSA Inter-Fili̬re	INSA Centre Val de Loire G̩nie des Syst̬mes Industriels										8*	50,0%	12,5%	1793*	1689*	18*
2020	BCPST	Groupe INSA Inter-Fili̬re	INSA Euro-M̩diterran̩e Maroc G̩nie M̩canique et Energ̩tique										0*	0,0%	0,0%	0*	0*	4*
2020	BCPST	Groupe INSA Inter-Fili̬re	INSA Lyon G̩nie Industriel										8*	0,0%	12,5%	281*	231*	8*
2020	BCPST	Groupe INSA Inter-Fili̬re	INSA Lyon G̩nie M̩canique										28*	14,3%	10,7%	289*	284*	30*
2020	BCPST	Groupe INSA Inter-Fili̬re	INSA Rennes G̩nie M̩canique et Automatique										4*	50,0%	0,0%	690*	714*	4*
2020	BCPST	Groupe INSA Inter-Fili̬re	INSA Rouen Normandie M̩canique										2*	0,0%	0,0%	857*	874*	3*
2020	BCPST	Groupe INSA Inter-Fili̬re	INSA Strasbourg G̩nie M̩canique										21*	28,6%	14,3%	1042*	991*	22*
2020	BCPST	Groupe INSA Inter-Fili̬re	INSA Strasbourg M̩catronique										4*	50,0%	25,0%	538*	525*	4*
2020	BCPST	Groupe INSA Inter-Fili̬re	INSA Strasbourg Plasturgie										3*	33,3%	0,0%	1684*	1687*	14*
2020	BCPST	Groupe INSA Inter-Fili̬re	INSA Toulouse G̩nie M̩canique										3*	33,3%	33,3%	523	529	4*
2020	BCPST	Groupe INSA Inter-Fili̬re	Concours INSA Domaine G̩nie m̩canique, g̩nie industriel et m̩catronique PSI-PT	3281*	21,0%	17,7%	*			1956*	21,3%	19,4%	81*					111*
2020	BCPST	Groupe INSA Inter-Fili̬re	ESITech Rouen G̩nie Physique										3*	100,0%	0,0%	1770*	1855*	4*
2020	BCPST	Groupe INSA Inter-Fili̬re	INSA Centre Val de Loire Mątrise des Risques Industriels										4*	50,0%	0,0%	2007*	1947*	23*
2020	BCPST	Groupe INSA Inter-Fili̬re	INSA Lyon Science et G̩nie des Mat̩riaux										10*	30,0%	20,0%	432*	351*	10*
2020	BCPST	Groupe INSA Inter-Fili̬re	INSA Rennes Science et G̩nie des Mat̩riaux										3*	100,0%	33,3%	1491*	1390*	3*
2020	BCPST	Groupe INSA Inter-Fili̬re	INSA Toulouse G̩nie Physique										7*	42,9%	14,3%	700	635	6*
2020	BCPST	Groupe INSA Inter-Fili̬re	Concours INSA Domaine G̩nie physique et mat̩riaux MP-PC-PSI	4540*	32,5%	19,2%	*			2206*	33,7%	19,9%	27*					46*
2020	BCPST	Groupe INSA Inter-Fili̬re	ESITech Rouen G̩nie Physique										0*	0,0%	0,0%	0*	0*	2*
2020	BCPST	Groupe INSA Inter-Fili̬re	INSA Centre Val de Loire Mątrise des Risques Industriels										1*	100,0%	0,0%	584*	584*	7*
2020	BCPST	Groupe INSA Inter-Fili̬re	INSA Lyon Science et G̩nie des Mat̩riaux										1*	0,0%	0,0%	44*	44*	1*
2020	BCPST	Groupe INSA Inter-Fili̬re	INSA Rennes Science et G̩nie des Mat̩riaux										1*	0,0%	0,0%	175*	175*	1*
2020	BCPST	Groupe INSA Inter-Fili̬re	INSA Toulouse G̩nie Physique										1*	100,0%	0,0%	33	33	1*
2020	BCPST	Groupe INSA Inter-Fili̬re	Concours INSA Domaine G̩nie physique et mat̩riaux TSI-PT-TPC	1609*	14,2%	19,1%	*			702*	13,2%	21,5%	4*					12*
